3371.31684	2.1555
3355.92993	2.15612
3348.17692	2.15503
3340.45965	2.15388
3325.02078	2.15116
3317.29972	2.14984
3301.85564	2.14923
3294.13315	2.14988
3278.79603	2.15149
3271.07389	2.15184
3263.28156	2.15087
3247.91322	2.14767
3240.12572	2.14706
3232.47996	2.14647
3216.98568	2.14609
3209.34561	2.14652
3201.63924	2.14667
3186.13395	2.14418
3178.43748	2.14342
3170.77811	2.14327
3155.27088	2.14148
3147.62354	2.14048
3139.91459	2.13946
3132.14521	2.13727
3116.72121	2.13263
3109.06604	2.13175
3101.35219	2.13055
3093.58082	2.12886
3078.15434	2.12621
3070.40437	2.1244
3062.69333	2.12067
3055.02093	2.11542
3039.60607	2.1056
3031.8649	2.10122
3024.16306	2.09788
3016.40927	2.09742
3008.69513	2.10217
3001.02035	2.11332
2985.60936	2.14054
2977.87439	2.14184
2970.1794	2.13471
2962.43631	2.13206
2954.73348	2.14691
2946.98376	2.17394
2939.27459	2.19499
2931.60564	2.20362
2916.13204	2.20712
2908.41404	2.20517
2900.73679	2.20233
2893.01626	2.20023
2885.33672	2.19917
2877.61503	2.1974
2869.8522	2.19369
2862.13114	2.18906
2854.45152	2.18584
2846.73195	2.18568
2838.97343	2.18743
2831.25708	2.18842
2823.58256	2.18716
2815.87024	2.18442
2808.12109	2.18139
2800.41446	2.17897
2792.75002	2.1777
2784.97229	2.17587
2777.31489	2.1733
2769.54607	2.17141
2761.89687	2.17071
2754.13809	2.17039
2746.42278	2.16915
2738.75058	2.16753
2730.97195	2.16668
2723.31155	2.16624
2715.5465	2.16547
2707.82562	2.16474
2700.14851	2.16462
2692.44231	2.16518
2684.7079	2.16489
2677.0178	2.1635
2669.30038	2.16259
2661.55648	2.16197
2653.85738	2.16044
2646.13268	2.15891
2638.45281	2.15862
2630.67898	2.1583
2623.01962	2.15788
2615.26793	2.15765
2607.56193	2.15736
2599.83361	2.15739
2592.15097	2.15768
2584.4468	2.15745
2576.72189	2.15653
2568.97703	2.15544
2561.27859	2.15462
2553.56094	2.15439
2545.82485	2.1548
2538.13549	2.15521
2530.4284	2.15533
2522.70434	2.15504
2514.96404	2.15442
2507.27109	2.15395
2499.56258	2.15286
2491.83923	2.15096
2484.16346	2.1499
2476.41217	2.15031
2468.70911	2.15055
2460.99326	2.14955
2453.2653	2.14814
2445.58572	2.14709
2437.8352	2.14636
2430.13366	2.14648
2422.42194	2.14721
2414.7007	2.147
2406.97059	2.14562
2399.28981	2.14518
2391.5435	2.1458
2383.84705	2.14565
2376.14352	2.14548
2368.43352	2.14579
2360.71766	2.14301
2352.99654	2.14069
2345.27076	2.14157
2337.54091	2.14126
2329.86184	2.14062
2322.12521	2.14106
2314.38622	2.14094
2306.69865	2.13968
2298.95627	2.13805
2291.2657	2.13735
2283.57425	2.13723
2275.83068	2.13661
2268.13945	2.13594
2260.39783	2.13585
2252.70888	2.1357
2244.97126	2.1353
2237.28662	2.13454
2229.55498	2.13357
2221.82723	2.13203
2214.10384	2.12993
