25000	7.05828E-7
24390.2439	6.38841E-7
23809.52381	6.1721E-7
23255.81395	5.77636E-7
22727.27273	5.05149E-7
22222.22222	5.2279E-7
21739.13043	4.38333E-7
21276.59574	4.05151E-7
20833.33333	4.52864E-7
20408.16327	4.37629E-7
20000	4.64364E-7
19607.84314	4.46172E-7
19230.76923	4.57895E-7
18867.92453	4.66733E-7
18518.51852	4.9641E-7
18181.81818	5.20131E-7
17857.14286	5.31882E-7
17543.85965	5.55656E-7
17241.37931	5.73404E-7
16949.15254	5.31401E-7
16666.66667	7.2519E-7
16393.44262	6.29527E-7
16129.03226	5.90606E-7
15873.01587	5.27764E-7
15625	5.33617E-7
15384.61538	4.70957E-7
15151.51515	4.41019E-7
14925.37313	3.96313E-7
14705.88235	3.42564E-7
14492.75362	3.66326E-7
14285.71429	4.0494E-7
14084.50704	3.89961E-7
13888.88889	4.5542E-7
13698.63014	4.82073E-7
13513.51351	4.81921E-7
13333.33333	4.43111E-7
13157.89474	3.09244E-7
12987.01299	1.87611E-7
12820.51282	4.16072E-7
12658.22785	3.35856E-7
12500	2.94733E-7
12345.67901	2.64439E-7
12195.12195	3.74419E-7
12048.19277	1.09357E-7
11904.7619	2.23997E-7
11764.70588	3.11986E-7
11627.90698	4.45701E-7
11494.25287	1.15565E-7
11363.63636	1.87714E-7
11235.95506	1.3514E-6
11111.11111	5.40493E-7
10989.01099	2.58633E-6
10869.56522	1.91499E-6
10752.68817	1.37758E-6
10638.29787	1.30317E-6
10526.31579	2.65656E-7
10416.66667	1.83434E-6
10309.27835	2.22294E-7
10204.08163	2.95541E-7
10101.0101	1.43012E-6
10000	3.59026E-7
9900.9901	2.6377E-6
9803.92157	2.36484E-6
9708.73786	2.33122E-6
9615.38462	2.3571E-6
9523.80952	2.05584E-6
9433.96226	2.07023E-6
9345.79439	1.86564E-6
9259.25926	1.7771E-6
9174.31193	2.30135E-6
9090.90909	2.23271E-6
9009.00901	3.55368E-6
8928.57143	4.7375E-6
8849.55752	8.2288E-6
8771.92982	1.19844E-5
8695.65217	1.51804E-5
8620.68966	2.05937E-5
8547.00855	2.54859E-5
8474.57627	2.52204E-5
8403.36134	1.74877E-5
8333.33333	1.23381E-5
8264.46281	8.25237E-6
8196.72131	5.53049E-6
8130.0813	4.61436E-6
8064.51613	3.93281E-6
8000	3.48898E-6
7936.50794	2.82153E-6
7874.01575	3.25457E-6
7812.5	3.07574E-6
7751.93798	3.19257E-6
7692.30769	3.22195E-6
7633.58779	3.51785E-6
7575.75758	4.31661E-6
7518.79699	7.06102E-6
7462.68657	1.84997E-5
7407.40741	2.64458E-5
7352.94118	2.95526E-5
7299.27007	3.51847E-5
7246.37681	3.54602E-5
7194.2446	3.6932E-5
7142.85714	3.27905E-5
7092.19858	3.30973E-5
7042.25352	3.54646E-5
6993.00699	3.51707E-5
6944.44444	3.04274E-5
6896.55172	2.319E-5
6849.31507	1.79275E-5
6802.72109	1.60127E-5
6756.75676	1.15874E-5
6711.4094	1.1731E-5
6666.66667	1.02792E-5
6622.51656	9.33072E-6
6578.94737	8.8272E-6
6535.94771	8.70917E-6
6493.50649	8.71111E-6
6451.6129	1.00145E-5
6410.25641	1.01895E-5
6369.42675	1.08952E-5
6329.11392	1.19867E-5
6289.30818	1.34311E-5
6250	1.51724E-5
6211.18012	1.90998E-5
6172.83951	2.77217E-5
6134.96933	2.98037E-5
6097.56098	3.45321E-5
6060.60606	5.371E-5
6024.09639	1.21266E-4
5988.02395	1.79073E-4
5952.38095	2.49677E-4
5917.15976	1.89146E-4
5882.35294	1.98848E-4
5847.95322	1.83197E-4
5813.95349	1.88241E-4
5780.34682	1.72004E-4
5747.12644	1.47767E-4
5714.28571	1.22708E-4
5681.81818	1.0114E-4
5649.71751	9.29093E-5
5617.97753	9.91395E-5
5586.59218	9.08409E-5
5555.55556	7.54995E-5
5524.86188	6.45967E-5
5494.50549	5.95807E-5
5464.48087	5.92657E-5
5434.78261	6.01645E-5
5405.40541	6.54434E-5
5376.34409	7.01933E-5
5347.59358	6.69518E-5
5319.14894	7.46304E-5
5291.00529	1.07357E-4
5263.15789	1.79025E-4
5235.60209	2.1407E-4
5208.33333	1.51886E-4
5181.34715	1.11472E-4
5154.63918	1.09995E-4
5128.20513	1.15893E-4
5102.04082	9.11043E-5
5076.14213	7.31263E-5
5050.50505	6.8078E-5
5025.12563	6.74964E-5
5000	6.89809E-5
4975.86704	6.92386E-5
4952.947	7.06529E-5
4929.75105	7.24353E-5
4906.53059	7.48032E-5
4883.28938	7.71487E-5
4860.26731	8.07659E-5
4837.2273	8.29071E-5
4813.94117	8.82123E-5
4790.87817	1.02427E-4
4767.58045	1.05249E-4
4744.50823	1.25614E-4
4721.43532	1.50324E-4
4698.14423	1.55312E-4
4675.08181	1.66773E-4
4652.02828	1.65008E-4
4636.49852	1.58586E-4
4613.39731	1.61792E-4
4590.31444	1.64659E-4
4567.04421	1.85264E-4
4551.66136	2.22631E-4
4528.57531	2.79642E-4
4505.31627	0.01897
4489.94253	0.01897
4466.8781	0.01842
4451.3688	0.01737
4428.30573	0.016
4412.86792	0.0166
4389.62293	0.01585
4374.26184	0.01489
4351.04207	0.01472
4335.57338	0.0147
4312.57547	0.01522
4297.00928	0.01528
4273.86956	0.01446
4258.58104	0.01489
4243.04141	0.01572
4219.94345	0.01762
4204.50723	0.01685
4189.00804	0.01512
4173.6227	0.01465
4150.58316	0.0166
4135.13625	0.01734
4119.63418	0.01725
4104.2479	0.01648
4088.80893	0.0154
4065.70174	0.01501
4050.22276	0.01468
4034.8612	0.01273
4019.2926	0.01114
4004.004	0.01152
3988.51308	0.01331
3973.14156	0.01475
3957.5748	0.0157
3942.28495	0.01645
3926.80437	0.01542
3911.2919	0.01298
3895.90151	0.01173
3880.48118	0.01066
3865.03305	0.01119
3849.70742	0.01406
3834.20881	0.01677
3818.83449	0.01663
3803.29365	0.01652
3787.87879	0.01661
3780.14667	0.01631
3764.77675	0.01573
3749.39072	0.01438
3733.85109	0.01335
3718.43974	0.01279
3710.71283	0.01323
3695.35494	0.01449
3679.85281	0.01528
3664.48019	0.01616
3656.70823	0.0164
3641.39538	0.01573
3625.94728	0.01564
3610.49933	0.01437
3602.82461	0.01342
3587.31525	0.01284
3571.93885	0.01413
3564.17293	0.01493
3548.74197	0.01593
3541.07649	0.01587
3525.59583	0.01328
3510.12672	0.00996
3502.50429	0.00931
3486.99351	0.00996
3479.35006	0.01025
3463.92324	0.01003
3448.51369	0.01306
3440.80102	0.01468
3425.36138	0.0155
3417.635	0.01532
3402.17058	0.01454
3394.43313	0.01436
3379.06332	0.01327
3371.31684	0.0131
3355.92993	0.01448
3348.17692	0.01509
3340.45965	0.01518
3325.02078	0.01382
3317.29972	0.01284
3301.85564	0.01058
3294.13315	0.01003
3278.79603	0.00965
3271.07389	0.00974
3263.28156	0.01074
3247.91322	0.01254
3240.12572	0.01251
3232.47996	0.01245
3216.98568	0.01368
3209.34561	0.0143
3201.63924	0.01465
3186.13395	0.01435
3178.43748	0.01335
3170.77811	0.01347
3155.27088	0.01598
3147.62354	0.01618
3139.91459	0.0158
3132.14521	0.01477
3116.72121	0.01338
3109.06604	0.01384
3101.35219	0.01448
3093.58082	0.01479
3078.15434	0.01441
3070.40437	0.01417
3062.69333	0.01512
3055.02093	0.01772
3039.60607	0.02792
3031.8649	0.03566
3024.16306	0.04548
3016.40927	0.0588
3008.69513	0.07367
3001.02035	0.08491
2985.60936	0.08107
2977.87439	0.07231
2970.1794	0.07306
2962.43631	0.08821
2954.73348	0.107
2946.98376	0.11121
2939.27459	0.0981
2931.60564	0.08077
2916.13204	0.05854
2908.41404	0.05049
2900.73679	0.04452
2893.01626	0.04005
2885.33672	0.03589
2877.61503	0.03113
2869.8522	0.02702
2862.13114	0.02418
2854.45152	0.02398
2846.73195	0.02561
2838.97343	0.02538
2831.25708	0.02234
2823.58256	0.01893
2815.87024	0.01638
2808.12109	0.01456
2800.41446	0.01373
2792.75002	0.0134
2784.97229	0.01301
2777.31489	0.0133
2769.54607	0.01423
2761.89687	0.01379
2754.13809	0.01232
2746.42278	0.01172
2738.75058	0.01207
2730.97195	0.01222
2723.31155	0.01157
2715.5465	0.0111
2707.82562	0.01124
2700.14851	0.01121
2692.44231	0.01068
2684.7079	0.01042
2677.0178	0.01091
2669.30038	0.01182
2661.55648	0.0127
2653.85738	0.01335
2646.13268	0.0134
2638.45281	0.01275
2630.67898	0.01231
2623.01962	0.01275
2615.26793	0.01269
2607.56193	0.01196
2599.83361	0.01152
2592.15097	0.01125
2584.4468	0.01131
2576.72189	0.01213
2568.97703	0.01313
2561.27859	0.0128
2553.56094	0.01151
2545.82485	0.01127
2538.13549	0.01201
2530.4284	0.01207
2522.70434	0.01154
2514.96404	0.01177
2507.27109	0.01262
2499.56258	0.01294
2491.83923	0.01208
2484.16346	0.0112
2476.41217	0.01126
2468.70911	0.0115
2460.99326	0.01164
2453.2653	0.01158
2445.58572	0.01125
2437.8352	0.01093
2430.13366	0.01081
2422.42194	0.01131
2414.7007	0.01199
2406.97059	0.01195
2399.28981	0.01148
2391.5435	0.0114
2383.84705	0.0116
2376.14352	0.0121
2368.43352	0.01307
2360.71766	0.01481
2352.99654	0.01598
2345.27076	0.01487
2337.54091	0.01294
2329.86184	0.0115
2322.12521	0.01147
2314.38622	0.01112
2306.69865	0.01009
2298.95627	0.00936
2291.2657	0.00944
2283.57425	0.01041
2275.83068	0.01126
2268.13945	0.01131
2260.39783	0.01108
2252.70888	0.01114
2244.97126	0.01102
2237.28662	0.01052
2229.55498	0.00996
2221.82723	0.00955
2214.10384	0.00963
2206.38528	0.01027
2198.672	0.01077
2190.96446	0.01097
2183.26311	0.01118
2175.56837	0.01179
2167.83368	0.01213
2160.10714	0.01204
2152.38915	0.01166
2144.68012	0.01148
2136.98045	0.01206
2129.24518	0.0127
2121.52071	0.0127
2113.80739	0.01261
2106.1056	0.01272
2098.4157	0.01263
2090.69432	0.01286
2082.98617	0.01285
2075.24851	0.01239
2067.52538	0.01215
2059.81709	0.01221
2052.12395	0.01253
2044.40446	0.01311
2036.65988	0.01331
2028.97375	0.01307
2021.26369	0.0126
2013.53093	0.01225
2005.81687	0.01239
1998.12177	0.01322
1990.40624	0.01345
1982.67145	0.01335
1974.95754	0.0139
1967.26472	0.01428
1959.51639	0.01438
1951.82886	0.01429
1944.08803	0.01388
1936.37085	0.01367
1928.67751	0.01282
1920.97124	0.01235
1913.2531	0.01275
1905.52411	0.01248
1897.8213	0.01146
1890.10906	0.01153
1882.38837	0.01192
1874.66022	0.01179
1866.9604	0.01178
1859.25444	0.01153
1851.54326	0.01163
1843.82779	0.01295
1836.10892	0.01392
1828.38755	0.01372
1820.66454	0.01374
1812.94077	0.01511
1805.24967	0.01681
1797.5266	0.01825
1789.80527	0.01951
1782.08647	0.02175
1774.37099	0.02402
1766.6596	0.03178
1758.95307	0.05761
1751.22148	0.209
1743.52716	0.54652
1735.80976	0.94169
1728.10064	1.11621
1720.37091	0.81527
1712.65136	0.3376
1704.94263	0.12715
1697.24537	0.07643
1689.53166	0.05905
1681.80289	0.04758
1674.08846	0.03693
1666.36117	0.03219
1658.64986	0.02982
1650.95508	0.02887
1643.22335	0.02889
1635.5102	0.02853
1627.78962	0.02788
1620.0891	0.02802
1612.3831	0.02631
1604.64706	0.02421
1596.93389	0.02357
1589.21874	0.02258
1581.50274	0.02198
1573.787	0.02293
1566.0726	0.02484
1558.3606	0.02491
1550.65205	0.02283
1542.94796	0.02144
1535.22575	0.02248
1527.51046	0.02434
1519.80303	0.02456
1512.08153	0.0273
1504.3702	0.04152
1496.64751	0.08625
1488.9372	0.15024
1481.21815	0.1828
1473.51359	0.17683
1465.78133	0.17887
1458.08728	0.21864
1450.36839	0.26419
1442.64755	0.27744
1434.9261	0.24802
1427.22576	0.16443
1419.50686	0.0833
1411.79128	0.05767
1404.08026	0.06818
1396.35551	0.09317
1388.63816	0.11497
1380.92937	0.10813
1373.21139	0.08641
1365.50462	0.07506
1357.79169	0.06876
1350.07425	0.06215
1342.35395	0.05844
1334.65019	0.05731
1326.92869	0.05901
1319.209	0.06349
1311.49261	0.06981
1303.78096	0.08125
1296.07548	0.1026
1288.36095	0.14514
1280.6393	0.22757
1272.92863	0.30828
1265.2142	0.3243
1257.49783	0.32439
1249.78129	0.38113
1242.0663	0.43239
1234.35456	0.38322
1226.63265	0.27463
1218.9176	0.2144
1211.21097	0.25484
1203.49978	0.41537
1195.77175	0.59026
1188.05764	0.62998
1180.3449	0.58494
1172.63538	0.58236
1164.91735	0.66052
1157.2065	0.8615
1149.49135	1.04239
1141.77409	0.92405
1134.05686	0.60508
1126.34175	0.38142
1118.6308	0.26081
1110.91362	0.18843
1103.20481	0.14377
1095.48223	0.11729
1087.77235	0.1074
1080.05357	0.10981
1072.34006	0.12233
1064.62259	0.12567
1056.91487	0.09429
1049.19684	0.05115
1041.48224	0.03174
1033.77338	0.02711
1026.05145	0.02637
1018.34031	0.02968
1010.62163	0.04681
1002.90843	0.10004
995.22293	0.17289
987.45927	0.20543
979.7198	0.18882
972.00622	0.17518
964.32015	0.16672
956.66316	0.13662
948.94667	0.10236
941.17647	0.08282
933.44535	0.07473
925.75449	0.07413
918.02075	0.07926
910.33227	0.07629
902.60854	0.06034
894.93467	0.04484
887.15401	0.0401
879.50748	0.04088
871.76358	0.04378
864.08019	0.05336
856.31101	0.07109
848.60828	0.097
840.90145	0.10779
833.19447	0.08865
825.49117	0.07018
817.72835	0.06425
810.04455	0.06392
802.31065	0.05412
794.59674	0.03783
786.90589	0.03283
779.1803	0.03724
771.48588	0.05159
763.7669	0.08447
756.02933	0.13424
748.33495	0.13561
740.63102	0.07314
732.86918	0.03268
725.16316	0.01928
717.46305	0.01171
709.77358	0.0112
702.04999	0.01179
694.2998	0.01196
686.62455	0.01108
678.88663	0.01073
671.18599	0.00997
663.48195	0.00576
655.7377	0.00808
648.04614	0.01387
640.32785	0.01951
632.59109	0.02175
624.88283	0.02054
617.16966	0.01735
609.4588	0.01365
601.75713	0.00978
594.03588	0.01269
586.30394	0.01923
578.60325	0.01555
570.87401	0.01306
563.15819	0.01648
555.46298	0.01822
547.73512	0.02079
540.01512	0.02561
532.3113	0.03021
524.60392	0.04001
516.876	0.04553
509.16497	0.04813
501.45422	0.04792	
	
	
